Service,Date,Users
Humanitarian ID - Website,12/1/2020,"2,110.00"
Humanitarian Needs Overview Syria 2019,12/1/2020,711.00
Humanitarian Programme Cycle Yemen,12/1/2020,15.00
HumanitarianResponse.info,12/1/2020,"116,220.00"
HXL,12/1/2020,315.00
IASC Gender with Age Marker (GAM),12/1/2020,"1,905.00"
IASC Inter-Agency Standing Committee,12/1/2020,"22,469.00"
INSARAG,12/1/2020,"5,270.00"
KoBoToolbox - OCHA Instance,12/1/2020,"37,501.00"
OCHA Contribution Tracking (OCT),12/1/2020,104.00
OCHA Corporate Directory,12/1/2020,
OCHA Donor Support Group,12/1/2020,61.00
OCHA Exposure,12/1/2020,"4,267.00"
Online Project System (OPS) - Archived,12/1/2020,0.00
Protection of Civilians Aide-Memoire,12/1/2020,0.00
Redhum,12/1/2020,"2,679.00"
ReliefWeb,12/1/2020,"1,517,377.00"
ReliefWeb Mobile,12/1/2020,"39,144.00"
SARA - Preparedness Tracker,12/1/2020,236.00
Saving Lives Together,12/1/2020,30.00
SMART - Surge Capacity,12/1/2020,
Healthy Field Worker,12/1/2020,183.00
Taxonomy Service,12/1/2020,55.00
UNDAC 25 years Ready to Go,12/1/2020,83.00
UNOCHA Occupied Palestinian Territories (oPt),12/1/2020,"12,084.00"
oPt 3W,12/1/2020,
oPt Access Coordination,12/1/2020,496.00
UNOCHA Syria Hub,12/1/2020,407.00
World Humanitarian Data and Trends 2017,12/1/2020,11.00
World Humanitarian Data and Trends 2018,12/1/2020,43.00
unocha.org,12/1/2020,"77,119.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",12/1/2020,"7,085.00"
WCA Weekly Humanitarian Snapshot,12/1/2020,103.00
Lake Chad,12/1/2020,16.00
HPC: Assessment Registry & KMP,12/1/2020,"1,288.00"
Digital Situation Report,12/1/2020,"15,314.00"
EHA Connect,12/1/2020,
Donation Sites - Raisely - crisisrelief.un.org,12/1/2020,"4,505.00"
#N/A,12/1/2020,314.00
ReliefWeb Labs,12/1/2020,318.00
ReliefWeb API Documentation,12/1/2020,149.00
HumFin Data Hub,12/1/2020,722.00
"Well Being Survey
",12/1/2020,
Donation Sites - UN Foundation,12/1/2020,212.00
UNOCHA Wellbeing,12/1/2020,0.00
Pakistan Drought Portal,12/1/2020,0.00
CBPF Grant Management System Blog,12/1/2020,68.00
CHF Aghanistan,12/1/2020,355.00
CHF CAR,12/1/2020,167.00
CHF DRC,12/1/2020,244.00
CHF Somalia,12/1/2020,425.00
CHF South Sudan,12/1/2020,219.00
CHF Sudan,12/1/2020,196.00
FTS Archive,12/1/2020,55.00
Monitor Humanitario,12/1/2020,278.00
OCHA Colombia Wiki,12/1/2020,"7,017.00"
SIDI Legacy,12/1/2020,9.00
"Disaster Response in Asia and the Pacific
",12/1/2020,123.00
Confluence Wiki - IM Toolbox and rest of wikis,12/1/2020,21.00
CERF Data API Documentation,12/1/2020,28.00
OCHAHub,12/1/2020,
Humanitarian ID - About and FAQ,12/1/2020,"1,567.00"
Deliver Aid Better,12/1/2020,498.00
OCHA Year in Review 2014,12/1/2020,5.00
OCHA Year in Review 2015,12/1/2020,11.00
OCHA Year in Review 2016,12/1/2020,13.00
Well Being Survey COVID-19,12/1/2020,
Well Being Survey COVID-19 - French,12/1/2020,
Well Being Survey - French,12/1/2020,
oPt Humanitarian Atlas,12/1/2020,
West Bank Emergency Management System,12/1/2020,
Pakistan: COVID - 19 Portal,12/1/2020,59.00
COVID-19 Response in Somalia,12/1/2020,242.00
ROAP COVID-19 Data Portal,12/1/2020,215.00
ROMENA COVID-19 Data Portal,12/1/2020,1.00
ROLAC COVID-19 Data Portal,12/1/2020,6.00
Yemen Humanitarian Exposure,12/1/2020,21.00
DEEP - Landing Page,12/1/2020,283.00
HDX Tools,12/1/2020,
OCHA Learning Management System,12/1/2020,
#N/A,12/1/2020,85.00
OCT: Donors' Contributions Dashboard,12/1/2020,12.00
Global IM Cell - COVID,12/1/2020,267.00
OCHA 3W,12/1/2020,64.00
PSEA IASC,12/1/2020,"1,973.00"
Common Operational Datasets,12/1/2020,141.00
CBPF Public Portal,1/1/2021,"3,294.00"
CBPF Grants Management System,1/1/2021,"3,846.00"
Centre for Humanitarian Data,1/1/2021,"2,854.00"
CERF,1/1/2021,"6,593.00"
DEEP - App,1/1/2021,319.00
Environmental Emergencies Center,1/1/2021,
HDX,1/1/2021,"67,861.00"
HPC: FTS,1/1/2021,"11,504.00"
HPC: Humanitarian Insights,1/1/2021,"4,502.00"
HPC: Indicator Registry,1/1/2021,0.00
HPC: Projects,1/1/2021,"11,825.00"
HPC: Response Planning & Monitoring,1/1/2021,382.00
Humanitarian Atlas,1/1/2021,855.00
Humanitarian ID,1/1/2021,"15,947.00"
Humanitarian ID - Website,1/1/2021,"1,460.00"
Humanitarian Needs Overview Syria 2019,1/1/2021,609.00
Humanitarian Programme Cycle Yemen,1/1/2021,19.00
HumanitarianResponse.info,1/1/2021,"150,367.00"
HXL,1/1/2021,268.00
IASC Gender with Age Marker (GAM),1/1/2021,"2,419.00"
IASC Inter-Agency Standing Committee,1/1/2021,"26,009.00"
INSARAG,1/1/2021,"7,201.00"
KoBoToolbox - OCHA Instance,1/1/2021,"38,293.00"
OCHA Contribution Tracking (OCT),1/1/2021,104.00
OCHA Donor Support Group,1/1/2021,65.00
OCHA Exposure,1/1/2021,"2,958.00"
Protection of Civilians Aide-Memoire,1/1/2021,0.00
Redhum,1/1/2021,"7,181.00"
ReliefWeb,1/1/2021,"1,839,168.00"
ReliefWeb Mobile,1/1/2021,"46,802.00"
SARA - Preparedness Tracker,1/1/2021,215.00
Saving Lives Together,1/1/2021,29.00
SMART - Surge Capacity,1/1/2021,
Healthy Field Worker,1/1/2021,"1,698.00"
Taxonomy Service,1/1/2021,66.00
UNDAC 25 years Ready to Go,1/1/2021,78.00
UNOCHA Occupied Palestinian Territories (oPt),1/1/2021,"11,331.00"
oPt 3W,1/1/2021,
oPt Access Coordination,1/1/2021,613.00
UNOCHA Syria Hub,1/1/2021,367.00
World Humanitarian Data and Trends 2017,1/1/2021,14.00
World Humanitarian Data and Trends 2018,1/1/2021,36.00
unocha.org,1/1/2021,"77,420.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",1/1/2021,"6,218.00"
WCA Weekly Humanitarian Snapshot,1/1/2021,261.00
Lake Chad,1/1/2021,13.00
HPC: Assessment Registry & KMP,1/1/2021,"1,542.00"
Digital Situation Report,1/1/2021,"15,870.00"
Donation Sites - Raisely - crisisrelief.un.org,1/1/2021,"2,456.00"
#N/A,1/1/2021,1.00
ReliefWeb Labs,1/1/2021,"1,703.00"
ReliefWeb API Documentation,1/1/2021,167.00
HumFin Data Hub,1/1/2021,"2,135.00"
Donation Sites - UN Foundation,1/1/2021,230.00
UNOCHA Wellbeing,1/1/2021,0.00
Pakistan Drought Portal,1/1/2021,0.00
CBPF Grant Management System Blog,1/1/2021,78.00
CHF Aghanistan,1/1/2021,353.00
CHF CAR,1/1/2021,155.00
CHF DRC,1/1/2021,259.00
CHF Somalia,1/1/2021,440.00
CHF South Sudan,1/1/2021,249.00
CHF Sudan,1/1/2021,177.00
FTS Archive,1/1/2021,51.00
Monitor Humanitario,1/1/2021,265.00
OCHA Colombia Wiki,1/1/2021,"7,852.00"
SIDI Legacy,1/1/2021,25.00
"Disaster Response in Asia and the Pacific
",1/1/2021,197.00
Confluence Wiki - IM Toolbox and rest of wikis,1/1/2021,18.00
CERF Data API Documentation,1/1/2021,25.00
Humanitarian ID - About and FAQ,1/1/2021,"2,520.00"
Deliver Aid Better,1/1/2021,"1,906.00"
OCHA Year in Review 2014,1/1/2021,5.00
OCHA Year in Review 2015,1/1/2021,8.00
OCHA Year in Review 2016,1/1/2021,10.00
oPt Humanitarian Atlas,1/1/2021,
West Bank Emergency Management System,1/1/2021,
Pakistan: COVID - 19 Portal,1/1/2021,46.00
COVID-19 Response in Somalia,1/1/2021,223.00
ROAP COVID-19 Data Portal,1/1/2021,299.00
ROMENA COVID-19 Data Portal,1/1/2021,1.00
ROLAC COVID-19 Data Portal,1/1/2021,11.00
Yemen Humanitarian Exposure,1/1/2021,19.00
DEEP - Landing Page,1/1/2021,"1,796.00"
HDX Tools,1/1/2021,
OCHA Learning Management System,1/1/2021,
#N/A,1/1/2021,77.00
OCT: Donors' Contributions Dashboard,1/1/2021,14.00
Global IM Cell - COVID,1/1/2021,"1,727.00"
OCHA 3W,1/1/2021,67.00
PSEA IASC,1/1/2021,"3,748.00"
Common Operational Datasets,1/1/2021,172.00
GHO 2022,1/1/2021,"4,317.00"
OCHA Brand Portal,1/1/2021,32.00
CBPF Public Portal,2/1/2021,"1,902.00"
CBPF Grants Management System,2/1/2021,"4,811.00"
Centre for Humanitarian Data,2/1/2021,"8,739.00"
CERF,2/1/2021,"6,542.00"
CERF Grant Management System,2/1/2021,57.00
DEEP - App,2/1/2021,389.00
Environmental Emergencies Center,2/1/2021,
HDX,2/1/2021,"72,909.00"
HPC: FTS,2/1/2021,"13,047.00"
HPC: Humanitarian Insights,2/1/2021,"3,675.00"
HPC: Indicator Registry,2/1/2021,1.00
HPC: Projects,2/1/2021,"12,018.00"
HPC: Response Planning & Monitoring,2/1/2021,"1,547.00"
Humanitarian Atlas,2/1/2021,841.00
Humanitarian ID,2/1/2021,"16,655.00"
Humanitarian ID - Website,2/1/2021,127.00
Humanitarian Needs Overview Syria 2019,2/1/2021,679.00
Humanitarian Programme Cycle Yemen,2/1/2021,21.00
HumanitarianResponse.info,2/1/2021,"198,870.00"
HXL,2/1/2021,"1,458.00"
IASC Gender with Age Marker (GAM),2/1/2021,"3,056.00"
IASC Inter-Agency Standing Committee,2/1/2021,"31,752.00"
INSARAG,2/1/2021,"4,804.00"
KoBoToolbox - OCHA Instance,2/1/2021,"41,342.00"
OCHA Contribution Tracking (OCT),2/1/2021,121.00
OCHA Donor Support Group,2/1/2021,"1,483.00"
OCHA Exposure,2/1/2021,"5,677.00"
Protection of Civilians Aide-Memoire,2/1/2021,
Redhum,2/1/2021,"4,476.00"
ReliefWeb,2/1/2021,"1,609,888.00"
ReliefWeb Mobile,2/1/2021,"42,714.00"
SARA - Preparedness Tracker,2/1/2021,271.00
Saving Lives Together,2/1/2021,"1,423.00"
SMART - Surge Capacity,2/1/2021,
Healthy Field Worker,2/1/2021,409.00
Taxonomy Service,2/1/2021,"1,152.00"
UNDAC 25 years Ready to Go,2/1/2021,244.00
UNOCHA Occupied Palestinian Territories (oPt),2/1/2021,"12,986.00"
oPt 3W,2/1/2021,
oPt Access Coordination,2/1/2021,"2,156.00"
UNOCHA Syria Hub,2/1/2021,417.00
World Humanitarian Data and Trends 2017,2/1/2021,21.00
World Humanitarian Data and Trends 2018,2/1/2021,35.00
unocha.org,2/1/2021,"83,872.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",2/1/2021,"6,116.00"
WCA Weekly Humanitarian Snapshot,2/1/2021,"1,271.00"
Lake Chad,2/1/2021,
HPC: Assessment Registry & KMP,2/1/2021,"1,611.00"
Digital Situation Report,2/1/2021,"17,192.00"
EHA Connect,2/1/2021,
Donation Sites - Raisely - crisisrelief.un.org,2/1/2021,"1,003.00"
#N/A,2/1/2021,
ReliefWeb Labs,2/1/2021,304.00
ReliefWeb API Documentation,2/1/2021,"1,591.00"
HumFin Data Hub,2/1/2021,"1,078.00"
Donation Sites - UN Foundation,2/1/2021,194.00
UNOCHA Wellbeing,2/1/2021,
Pakistan Drought Portal,2/1/2021,
CBPF Grant Management System Blog,2/1/2021,"1,146.00"
CHF Aghanistan,2/1/2021,"1,429.00"
CHF CAR,2/1/2021,123.00
CHF DRC,2/1/2021,227.00
CHF Somalia,2/1/2021,"1,502.00"
CHF South Sudan,2/1/2021,278.00
CHF Sudan,2/1/2021,152.00
FTS Archive,2/1/2021,104.00
Monitor Humanitario,2/1/2021,309.00
OCHA Colombia Wiki,2/1/2021,"21,824.00"
SIDI Legacy,2/1/2021,15.00
"Disaster Response in Asia and the Pacific
",2/1/2021,175.00
Confluence Wiki - IM Toolbox and rest of wikis,2/1/2021,37.00
CERF Data API Documentation,2/1/2021,19.00
OCHAHub,2/1/2021,
Humanitarian ID - About and FAQ,2/1/2021,"1,270.00"
Deliver Aid Better,2/1/2021,562.00
OCHA Year in Review 2014,2/1/2021,2.00
OCHA Year in Review 2015,2/1/2021,7.00
OCHA Year in Review 2016,2/1/2021,13.00
oPt Humanitarian Atlas,2/1/2021,
West Bank Emergency Management System,2/1/2021,
Pakistan: COVID - 19 Portal,2/1/2021,37.00
COVID-19 Response in Somalia,2/1/2021,267.00
ROAP COVID-19 Data Portal,2/1/2021,191.00
ROMENA COVID-19 Data Portal,2/1/2021,1.00
ROLAC COVID-19 Data Portal,2/1/2021,6.00
Yemen Humanitarian Exposure,2/1/2021,12.00
DEEP - Landing Page,2/1/2021,445.00
HDX Tools,2/1/2021,
OCHA Learning Management System,2/1/2021,
#N/A,2/1/2021,66.00
OCT: Donors' Contributions Dashboard,2/1/2021,27.00
Global IM Cell - COVID,2/1/2021,428.00
OCHA 3W,2/1/2021,96.00
PSEA IASC,2/1/2021,"4,002.00"
Common Operational Datasets,2/1/2021,"1,313.00"
GHO 2022,2/1/2021,"5,699.00"
OCHA Brand Portal,2/1/2021,"1,154.00"
CBPF Data Hub,2/1/2021,292.00
CERF Data Hub,2/1/2021,105.00
Pooled Funds Data Hub,2/1/2021,912.00
CBPF Public Portal,3/1/2021,"2,175.00"
CBPF Grants Management System,3/1/2021,"3,725.00"
Centre for Humanitarian Data,3/1/2021,"5,632.00"
CERF,3/1/2021,"6,909.00"
CERF Grant Management System,3/1/2021,63.00
DEEP - App,3/1/2021,393.00
Environmental Emergencies Center,3/1/2021,
HDX,3/1/2021,"90,036.00"
HPC: FTS,3/1/2021,"16,941.00"
HPC: Humanitarian Insights,3/1/2021,"3,715.00"
HPC: Indicator Registry,3/1/2021,0.00
HPC: Projects,3/1/2021,"5,582.00"
HPC: Response Planning & Monitoring,3/1/2021,720.00
Humanitarian Atlas,3/1/2021,"1,163.00"
Humanitarian ID,3/1/2021,"16,077.00"
Humanitarian Needs Overview Syria 2019,3/1/2021,717.00
Humanitarian Programme Cycle Yemen,3/1/2021,19.00
HumanitarianResponse.info,3/1/2021,"154,064.00"
HXL,3/1/2021,495.00
IASC Gender with Age Marker (GAM),3/1/2021,"1,400.00"
IASC Inter-Agency Standing Committee,3/1/2021,"35,566.00"
INSARAG,3/1/2021,"3,533.00"
KoBoToolbox - OCHA Instance,3/1/2021,"50,822.00"
OCHA Contribution Tracking (OCT),3/1/2021,122.00
OCHA Donor Support Group,3/1/2021,113.00
OCHA Exposure,3/1/2021,"12,230.00"
Protection of Civilians Aide-Memoire,3/1/2021,0.00
Redhum,3/1/2021,"3,465.00"
ReliefWeb,3/1/2021,"1,905,025.00"
SARA - Preparedness Tracker,3/1/2021,452.00
Saving Lives Together,3/1/2021,43.00
SMART - Surge Capacity,3/1/2021,
Healthy Field Worker,3/1/2021,766.00
Taxonomy Service,3/1/2021,442.00
UNDAC 25 years Ready to Go,3/1/2021,411.00
UNOCHA Occupied Palestinian Territories (oPt),3/1/2021,"11,571.00"
oPt 3W,3/1/2021,
oPt Access Coordination,3/1/2021,"1,368.00"
UNOCHA Syria Hub,3/1/2021,396.00
World Humanitarian Data and Trends 2018,3/1/2021,46.00
unocha.org,3/1/2021,"100,465.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",3/1/2021,"15,379.00"
WCA Weekly Humanitarian Snapshot,3/1/2021,806.00
HPC: Assessment Registry & KMP,3/1/2021,874.00
Digital Situation Report,3/1/2021,"26,206.00"
EHA Connect,3/1/2021,
Donation Sites - Raisely - crisisrelief.un.org,3/1/2021,"1,758.00"
#N/A,3/1/2021,11.00
HumFin Data Hub,3/1/2021,"1,153.00"
Donation Sites - UN Foundation,3/1/2021,286.00
UNOCHA Wellbeing,3/1/2021,0.00
Pakistan Drought Portal,3/1/2021,0.00
CBPF Grant Management System Blog,3/1/2021,74.00
CHF Aghanistan,3/1/2021,322.00
CHF CAR,3/1/2021,155.00
CHF DRC,3/1/2021,253.00
CHF Somalia,3/1/2021,"1,215.00"
CHF South Sudan,3/1/2021,263.00
CHF Sudan,3/1/2021,178.00
FTS Archive,3/1/2021,118.00
Monitor Humanitario,3/1/2021,441.00
OCHA Colombia Wiki,3/1/2021,"29,052.00"
SIDI Legacy,3/1/2021,11.00
"Disaster Response in Asia and the Pacific
",3/1/2021,180.00
Confluence Wiki - IM Toolbox and rest of wikis,3/1/2021,24.00
CERF Data API Documentation,3/1/2021,20.00
OCHAHub,3/1/2021,
Deliver Aid Better,3/1/2021,509.00
OCHA Year in Review 2014,3/1/2021,4.00
OCHA Year in Review 2015,3/1/2021,13.00
OCHA Year in Review 2016,3/1/2021,10.00
oPt Humanitarian Atlas,3/1/2021,
West Bank Emergency Management System,3/1/2021,
Pakistan: COVID - 19 Portal,3/1/2021,48.00
COVID-19 Response in Somalia,3/1/2021,597.00
ROAP COVID-19 Data Portal,3/1/2021,184.00
ROMENA COVID-19 Data Portal,3/1/2021,2.00
ROLAC COVID-19 Data Portal,3/1/2021,9.00
Yemen Humanitarian Exposure,3/1/2021,13.00
DEEP - Landing Page,3/1/2021,853.00
HDX Tools,3/1/2021,
OCHA Learning Management System,3/1/2021,
#N/A,3/1/2021,63.00
OCT: Donors' Contributions Dashboard,3/1/2021,27.00
Global IM Cell - COVID,3/1/2021,"1,014.00"
OCHA 3W,3/1/2021,417.00
PSEA IASC,3/1/2021,"3,906.00"
Common Operational Datasets,3/1/2021,226.00
GHO 2022,3/1/2021,"6,987.00"
OCHA Brand Portal,3/1/2021,"1,683.00"
CBPF Data Hub,3/1/2021,499.00
CERF Data Hub,3/1/2021,109.00
Pooled Funds Data Hub,3/1/2021,855.00
CBPF Public Portal,4/1/2021,"2,070.00"
CBPF Grants Management System,4/1/2021,"3,901.00"
Centre for Humanitarian Data,4/1/2021,"2,557.00"
CERF,4/1/2021,"6,483.00"
CERF Grant Management System,4/1/2021,64.00
DEEP - App,4/1/2021,423.00
Environmental Emergencies Center,4/1/2021,
HDX,4/1/2021,"72,870.00"
HPC: FTS,4/1/2021,"24,637.00"
HPC: Humanitarian Insights,4/1/2021,"3,124.00"
HPC: Indicator Registry,4/1/2021,0.00
HPC: Projects,4/1/2021,"5,981.00"
HPC: Response Planning & Monitoring,4/1/2021,652.00
Humanitarian Atlas,4/1/2021,913.00
Humanitarian ID,4/1/2021,"13,707.00"
Humanitarian Needs Overview Syria 2019,4/1/2021,463.00
Humanitarian Programme Cycle Yemen,4/1/2021,15.00
HumanitarianResponse.info,4/1/2021,"126,819.00"
HXL,4/1/2021,365.00
IASC Gender with Age Marker (GAM),4/1/2021,"1,098.00"
IASC Inter-Agency Standing Committee,4/1/2021,"30,656.00"
INSARAG,4/1/2021,330.00
KoBoToolbox - OCHA Instance,4/1/2021,"43,211.00"
OCHA Contribution Tracking (OCT),4/1/2021,123.00
OCHA Donor Support Group,4/1/2021,99.00
OCHA Exposure,4/1/2021,"4,442.00"
Protection of Civilians Aide-Memoire,4/1/2021,0.00
Redhum,4/1/2021,"3,561.00"
ReliefWeb,4/1/2021,"1,709,606.00"
SARA - Preparedness Tracker,4/1/2021,324.00
Saving Lives Together,4/1/2021,46.00
SMART - Surge Capacity,4/1/2021,
Taxonomy Service,4/1/2021,403.00
UNDAC 25 years Ready to Go,4/1/2021,412.00
UNOCHA Occupied Palestinian Territories (oPt),4/1/2021,"11,156.00"
oPt 3W,4/1/2021,
oPt Access Coordination,4/1/2021,"1,148.00"
UNOCHA Syria Hub,4/1/2021,343.00
World Humanitarian Data and Trends 2018,4/1/2021,29.00
unocha.org,4/1/2021,"78,282.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",4/1/2021,"31,156.00"
WCA Weekly Humanitarian Snapshot,4/1/2021,462.00
HPC: Assessment Registry & KMP,4/1/2021,0.00
Digital Situation Report,4/1/2021,"17,886.00"
EHA Connect,4/1/2021,
Donation Sites - Raisely - crisisrelief.un.org,4/1/2021,"19,306.00"
#N/A,4/1/2021,8.00
HumFin Data Hub,4/1/2021,719.00
Donation Sites - UN Foundation,4/1/2021,182.00
UNOCHA Wellbeing,4/1/2021,0.00
Pakistan Drought Portal,4/1/2021,0.00
CBPF Grant Management System Blog,4/1/2021,57.00
CHF Aghanistan,4/1/2021,300.00
CHF CAR,4/1/2021,334.00
CHF DRC,4/1/2021,292.00
CHF Somalia,4/1/2021,582.00
CHF South Sudan,4/1/2021,206.00
CHF Sudan,4/1/2021,172.00
FTS Archive,4/1/2021,195.00
Monitor Humanitario,4/1/2021,338.00
OCHA Colombia Wiki,4/1/2021,"25,754.00"
SIDI Legacy,4/1/2021,9.00
"Disaster Response in Asia and the Pacific
",4/1/2021,143.00
Confluence Wiki - IM Toolbox and rest of wikis,4/1/2021,16.00
CERF Data API Documentation,4/1/2021,8.00
OCHAHub,4/1/2021,
Deliver Aid Better,4/1/2021,447.00
OCHA Year in Review 2014,4/1/2021,2.00
OCHA Year in Review 2015,4/1/2021,6.00
OCHA Year in Review 2016,4/1/2021,7.00
oPt Humanitarian Atlas,4/1/2021,
West Bank Emergency Management System,4/1/2021,
Pakistan: COVID - 19 Portal,4/1/2021,23.00
COVID-19 Response in Somalia,4/1/2021,93.00
ROAP COVID-19 Data Portal,4/1/2021,136.00
ROMENA COVID-19 Data Portal,4/1/2021,1.00
ROLAC COVID-19 Data Portal,4/1/2021,4.00
Yemen Humanitarian Exposure,4/1/2021,8.00
DEEP - Landing Page,4/1/2021,870.00
HDX Tools,4/1/2021,
OCHA Learning Management System,4/1/2021,
#N/A,4/1/2021,64.00
OCT: Donors' Contributions Dashboard,4/1/2021,17.00
Global IM Cell - COVID,4/1/2021,246.00
OCHA 3W,4/1/2021,103.00
PSEA IASC,4/1/2021,"3,246.00"
Common Operational Datasets,4/1/2021,203.00
GHO 2022,4/1/2021,"5,485.00"
OCHA Brand Portal,4/1/2021,"1,415.00"
CBPF Data Hub,4/1/2021,367.00
CERF Data Hub,4/1/2021,100.00
Pooled Funds Data Hub,4/1/2021,528.00
CBPF Public Portal,5/1/2021,"2,613.00"
CBPF Grants Management System,5/1/2021,"4,345.00"
Centre for Humanitarian Data,5/1/2021,"2,998.00"
CERF,5/1/2021,"6,060.00"
CERF Grant Management System,5/1/2021,62.00
DEEP - App,5/1/2021,385.00
Environmental Emergencies Center,5/1/2021,
HDX,5/1/2021,"76,906.00"
HPC: FTS,5/1/2021,"25,795.00"
HPC: Humanitarian Insights,5/1/2021,"3,895.00"
HPC: Indicator Registry,5/1/2021,0.00
HPC: Projects,5/1/2021,"4,443.00"
HPC: Response Planning & Monitoring,5/1/2021,340.00
Humanitarian Atlas,5/1/2021,606.00
Humanitarian ID,5/1/2021,"14,739.00"
Humanitarian Needs Overview Syria 2019,5/1/2021,378.00
Humanitarian Programme Cycle Yemen,5/1/2021,8.00
HumanitarianResponse.info,5/1/2021,"136,894.00"
HXL,5/1/2021,512.00
IASC Gender with Age Marker (GAM),5/1/2021,"1,465.00"
IASC Inter-Agency Standing Committee,5/1/2021,"28,457.00"
INSARAG,5/1/2021,0.00
KoBoToolbox - OCHA Instance,5/1/2021,"43,827.00"
OCHA Contribution Tracking (OCT),5/1/2021,143.00
OCHA Donor Support Group,5/1/2021,80.00
OCHA Exposure,5/1/2021,"3,650.00"
Protection of Civilians Aide-Memoire,5/1/2021,0.00
Redhum,5/1/2021,"3,455.00"
ReliefWeb,5/1/2021,"1,842,565.00"
SARA - Preparedness Tracker,5/1/2021,89.00
Saving Lives Together,5/1/2021,32.00
SMART - Surge Capacity,5/1/2021,
Taxonomy Service,5/1/2021,70.00
UNDAC 25 years Ready to Go,5/1/2021,64.00
UNOCHA Occupied Palestinian Territories (oPt),5/1/2021,"49,331.00"
oPt 3W,5/1/2021,
oPt Access Coordination,5/1/2021,"1,380.00"
UNOCHA Syria Hub,5/1/2021,350.00
World Humanitarian Data and Trends 2018,5/1/2021,21.00
unocha.org,5/1/2021,"82,174.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",5/1/2021,"13,125.00"
WCA Weekly Humanitarian Snapshot,5/1/2021,121.00
HPC: Assessment Registry & KMP,5/1/2021,0.00
Digital Situation Report,5/1/2021,"17,777.00"
EHA Connect,5/1/2021,
Donation Sites - Raisely - crisisrelief.un.org,5/1/2021,"18,077.00"
#N/A,5/1/2021,3.00
HumFin Data Hub,5/1/2021,917.00
Donation Sites - UN Foundation,5/1/2021,299.00
UNOCHA Wellbeing,5/1/2021,0.00
Pakistan Drought Portal,5/1/2021,0.00
CBPF Grant Management System Blog,5/1/2021,51.00
